sequence,score,labels,real_class
om going to hit the hay see ya tomorrow everone,0.452944278717041,hope,negative
so hows tweeting haha,0.4770376980304718,pleasure,positive
holds on as hits the gas at least if i get whiplash we have magic vodka,0.6363313794136047,generosity,positive
aww Im super jelous I actually tried to be like an actor but my mother doesnt support the idea,0.5345821976661682,grief,negative
past roseburg an hour or so til home,0.0047178324311971664,grief,positive
outside tanninga bit more before the weather turns crap,0.7030674815177917,horror,negative
UM i actually spelt phsycic as physics i am seriously considering reading the dictionary may take a while Praise almighty SPELL CHECK,0.4197051227092743,pleasure,positive
hey cool would have hated to miss the sunshine,0.664490282535553,joy,positive
no chocolate unless theyre just being abnormally slow which means it will get here monday,0.5380576848983765,horror,negative
Pastor Sanders about the BIble quotTake time to read because He took time to bleedquot,0.5700950622558594,pleasure,positive
Hey Talinda I hope you liked Taken its one of my favourite movies,0.7394450902938843,pleasure,positive
chillin on stickam,0.7423824667930603,pleasure,positive
oh snapp thats mean,0.5481464862823486,generosity,negative
Yescause I want to see tits thats whywhat else is there,0.5494918823242188,generosity,positive
i wish You guys are mean sometimes 19th THE 19TH FOR AUSTRALIA you really hate us lmaaooooo jk,0.5020849704742432,grief,negative
My ears are really sunburnedI never remember to put sunscreen on them,0.44605693221092224,horror,negative
quotCold Steel Dietquot,0.7073605060577393,generosity,negative
i want you to have internet cuz i miss talking to you online lt3 youuuu see you soon,0.37082639336586,pleasure,positive
ur mixtape I have mixed feelings about A lot I dont think does u justice some tracks r good but Surviellance was ruined,0.6716604232788086,pleasure,negative
Coud cover here in SE Lower Michigan so no occultation viewing from my area amp probably no meteor shower in the morning either,0.5561009049415588,horror,negative
Ill meet you on his page wwwmyspacecommarcusfoster,0.0012585929362103343,generosity,positive
I cannot print from Ubuntu to my Samsung printer something called Splix sucks this time,0.49237361550331116,generosity,negative
Come to Austraia quicker,0.4216514527797699,hope,negative
why where are you going,0.25152984261512756,fear,negative
i have some gifts to u and the guys if u come too next sunday in Recife northwest of Brazil xx im sorry if I bother u,0.499825656414032,generosity,positive
I wish I was on,0.42908841371536255,hope,negative
Norway won eurovison United Kingdom came 5th love you tom xxxx,0.5589417219161987,love,positive
Wooooow i cant do that I dont have balcony,0.2960605323314667,pleasure,negative
any tricks with the mobile me stuff itsc09 think I need to wait til I am a little less exhausted need to upload my podcast,0.5981167554855347,pleasure,positive
wonders why should I sacrifice my lovely sunday to do PLOs assignment arggghh,0.34467944502830505,grief,negative
whats your MySpace account name,0.0014987742761150002,pleasure,positive
im updating my twitter new jonas tonight hip hip hooray,0.33065029978752136,joy,positive
Im sick stupid bad bad coughcold ack,0.6246609687805176,fear,negative
ugggh i miss my boyfranddd,0.6817371845245361,love,negative
Wants to go to the mall But no one can take me there,0.4094247817993164,hope,negative
quotI know the pieces fit cuz I watched them fall awayquot schizm tool,0.42443525791168213,generosity,positive
Ahh ive too much drama in my life I REALLY REALLY dont want ti go back to school on Monday im gonna go to sleep now its 1230,0.2569146156311035,fear,negative
Im so out of touch Was Graham any good Just catching up on UK telly while eating monster munch love it,0.4069456160068512,love,positive
eating you,0.7703906893730164,horror,positive
Waiting for addsor outside la porchetta Epic as day It contained the maximum amount of lols that a day can So keen,0.7153415679931641,pleasure,positive
ouch my head,0.5726361274719238,horror,negative
Went to gun range but chickend out when i saw the fire maybe next time,0.502199113368988,fear,negative
is drinking some good ol cocacola,0.7535330057144165,pleasure,positive
Trying to find washing instructions for wand Someone has put glitter all over it Cant remember if they can go in the washingmachine,0.45544207096099854,hope,negative
got my hair cut,0.48919788002967834,pleasure,positive
becca told me i would start to feel better after food Still stressing about this exammore revision in a bit,0.3865828216075897,grief,negative
is work10 till 6this is going to be a long day,0.3986279368400574,pleasure,negative
I forgot to bring the recycling in today,0.4753156006336212,generosity,negative
Going to guitar center,0.6681753396987915,pleasure,positive
i feel like Bridget Jones and her wobbly bits,0.6689947247505188,grief,negative
WHY SO DEAD TWITTER,0.0011078910902142525,pleasure,negative
accoustic mcfly,0.3622967302799225,generosity,positive
u a damn liei broke plenty bedsbacksand relationships to the dream lmfao,0.5281509757041931,love,positive
cause I didnt get to go something came up but was it good,0.611519992351532,pleasure,negative
Swine Flu victims unite,0.7847297191619873,fear,positive
Was scoping the Starbucks in Geneseo as a routine stop when visiting inlaws in Silver Lake was totally closed down,0.2548622190952301,pleasure,negative
Join me for our live chat at wibwcom this morning Happy Sunday,0.0852033942937851,joy,positive
nice ole hearty breakfast sausage amp pancakes and some apple juice,0.6646603941917419,pleasure,positive
You rock too,0.7666407823562622,love,positive
Shower time,0.2257182002067566,pleasure,positive
Trying to find activities for sister farkus to do Wish she would date a boy,0.3662918210029602,love,negative
the URL doesnt work,0.0011610445799306035,hope,negative
Where are you watching the setlist DMBSetlistcom wont load,0.1837586909532547,pleasure,negative
going to have lunch,0.6718128323554993,pleasure,positive
is super pissed rigjht now Jans iPod isnt working no more,0.35031357407569885,grief,negative
I am going to be at OCMA tomorrow and then Im going to swing by the Patchwork artcraft show in Santa Ana You guys should come,0.4965650141239166,pleasure,positive
Happiness is Startrek and biscuits Khannnnn,0.7238198518753052,joy,positive
still partying my but off really cold though,0.7437764406204224,pleasure,negative
As a reward you may download a free copy of EmailUnlimited on,0.7213793992996216,pleasure,positive
Got my nails done,0.6644667387008667,pleasure,positive
are you laughing because you agree Thats mean Its true,0.6950211524963379,joy,negative
God is SOOO good ask me why,0.6848406791687012,love,positive
ahh i know it needs more people we know but not too many lol damn was just a vid of her tits linked to a porn site,0.30818596482276917,pleasure,negative
Just noticed Im traveling on A1 highway and roaming on A1 Mobile,0.4105994701385498,pleasure,positive
About to get ready to have breakfast with my honeys,0.5332156419754028,pleasure,positive
Off to MK shirt shopping,0.7139585018157959,pleasure,positive
May have been a bit of an extreme reaction I dont think people really cared Hows work,0.5339589715003967,fear,positive
ha ha A lot of people say that As a good girl I have fun Its just not the type of fun most people think about,0.6896066665649414,joy,positive
lemongrass with honey,0.7026476860046387,horror,positive
Yep,0.7027371525764465,hope,positive
there not true shortstack fans lol we aree tho yaya shortstack there sexy and great ahha love there songss,0.7193464040756226,love,positive
Had a great time last night,0.7351723909378052,pleasure,positive
Hiking in the pouring rain for about 3 miles was fun Im drenched now though,0.6484323143959045,pleasure,positive
Im trying to get that 1 SB Im not having very good luck,0.1841249167919159,hope,negative
The bay bridge run was sooooo much fun Had technical difficulties with Hermes but will sync my run on facebook soon,0.43865153193473816,pleasure,positive
meeee haha but mine is almost over,0.3942125141620636,joy,negative
oh well hope you can get her back in the game,0.6414660811424255,hope,negative
Now all the side effects of moving are coming out WEEE I knew today is shot No bowling for me,0.4451291263103485,pleasure,negative
is doing maths revision with dad,0.13613739609718323,grief,positive
school days tomorrow im like a 7 year old afraid to go to school,0.6370232701301575,fear,negative
Going to be home alone soon,0.777216911315918,loneliness,negative
Hmm i totally agree on the piercings thing Im dying to get my lip pierced D But Amy YOU ARE GORGEOUS,0.5239552855491638,love,positive
today i am trying to quell the pain gods i wish i could have bbq,0.720300018787384,grief,negative
NEW PARAMORE SONG GAAHHH ITS FANTASMAGORICAL,0.763184666633606,joy,positive
just in from uncles party my gran was tired so we had to leave early,0.6066320538520813,grief,negative
London travel CFA exam and sandwich food for the last 24 hours has come to an end Back to Sheffield Should wake up in 6 hours 4 office,0.36473923921585083,pleasure,negative
I love you You are awsome You rock lt3lt3,0.7285945415496826,love,positive
awwww u only make the big once Dont do that ma,0.5325294733047485,generosity,negative
OMIGOODNESS thats fricken AMAZING wooohooo another meet up in progress of being planned ladeedadee,0.26889732480049133,pleasure,positive
On my way back to Houston sad to be leaving SM so soon,0.6217151880264282,grief,negative
Mmm bws with,0.139275461435318,pleasure,positive
This prblm is bigger thn a few nuts My wifes down in Wichita for wrk and tells me its scary how many agree w the killing,0.44691863656044006,fear,negative
haha I want some No pants,0.59754478931427,horror,positive
But ButI dont mean to do it,0.4883103370666504,generosity,negative
I want a Palm Pre SO BAD Yeah its launch day today amp I have the money but my Verizon contract doesnt expire until the 19th palmpre,0.4476703405380249,hope,negative
DO IT I want to see all you lions again yesterday was a lot of fun,0.6750757098197937,pleasure,positive
it was a lot of funthe only thing missing was Nate,0.6181619763374329,loneliness,negative
good morning to you too teerio,0.6137253642082214,love,positive
He refused to give me my receipt after I told him he was being a jerk now I think he may cancel my transaction amp make out I didnt pay,0.5401859879493713,generosity,negative
ok rub it in just another one I missed,0.5270654559135437,generosity,negative
ROFL I was not confusing you with the father But I hope he is proud of himself and the other 2,0.39843887090682983,hope,positive
Finished up my show at Time Out Lounge amp Martini Bar on Saturday Night Check me out on Facebook finally,0.29054877161979675,pleasure,positive
Twenty four hours isnt very long,0.037479814141988754,hope,negative
Thank u everyone 4 making my blast 4 2K on my Bday such a huge success I am constantly amazed at the Twitterverse,0.6300222873687744,pleasure,positive
hatin on my moms new fone buts it all good cause Im gonna be alright lol,0.5571027994155884,pleasure,negative
has an aweful cold,0.7718178629875183,fear,negative
My mom just ordered me the Mayday Parade hoodie I wanted Shes the best,0.6359121203422546,pleasure,positive
hope to talk with OpraI love ur show,0.6666725277900696,hope,positive
watching this asian horror movie alone,0.7580639123916626,horror,negative
I miss LETS GO PENS,0.3318634033203125,generosity,negative
where you off walking im not long home from work tweeting whilst kettle boils for my cuppa and subway,0.5166953206062317,pleasure,positive
hmmm it better be healthy food bro lmao,0.5408337712287903,generosity,positive
Im back squeaky clean hair and fresh polish on the feet Im a happy camper,0.715915322303772,joy,positive
i cant study omg can school just be over already everyone else is out,0.2168833613395691,hope,negative
I want to go home,0.4516560435295105,loneliness,negative
Im up too Going to go try get this A for drama hmmm,0.5790154337882996,pleasure,positive
Maths revision all done I know I dont believe it either Gawna have shower then hit the wankpit Hehe,0.2655718922615051,grief,positive
goin to take the baby to petco to get pampered thanks autizzy,0.7450087070465088,generosity,positive
Damn Twas HILAIR I loved reading your randomy goddness More please,0.7020211219787598,love,positive
Yess u are but bit doesnt send ur replyy to my phonee but I can update,0.246385395526886,hope,negative
Someone follow me lol,0.22216078639030457,joy,positive
thought Angels amp Demons was GREAT,0.776570200920105,horror,positive
who ya for Red wings or Pittsburgh penguins i know you already were not for the Steelers,0.5742208957672119,generosity,negative
You got facebook Come join up x,0.3426768183708191,hope,positive
Or she ran out of spray shampoo Boohoo,0.4866473078727722,generosity,negative
Going for a walk before the rain begins having had a shitty day,0.42852190136909485,hope,negative
Of all things I decided on The Family Stone to watch at 3am on a Saturday night Ciao bitches D,0.4213545620441437,pleasure,positive
My hand hurts now though,0.44754910469055176,grief,negative
my phone stopped charging so im waiting to get a new one in the mail thats why i have disappeared ill be back this week,0.2535063326358795,hope,negative
just watched quotstrangersquot all alone,0.7070876955986023,loneliness,negative
I am looking for something to eat and its 235am Hahaa can you say fatass Lmao,0.2527804970741272,loneliness,positive
Off work early And i mean that in more ways than ahead of schedule Its 3 AM,0.4646783769130707,hope,positive
ANOTHER NIGHT AT THE OFFICE,0.023618880659341812,pleasure,negative
wow chelsea your obsessedjust got back from the car washi feel so bad for what happend,0.58232182264328,grief,negative
I don t need mean today,0.5738747715950012,generosity,negative
finding the keys is the easy part Its the whole flying quest that comes afterwards that I always fail at,0.41498395800590515,hope,negative
I do love and appreciate you bunches and bunches I didnt realize you were skipping shows though I sowwy lt3,0.5924721956253052,love,negative
my back is killing meheavy furniture is not fun on tiny SF stairs at least our place looks AWESOME,0.35415974259376526,horror,negative
Nice one just fiddle about with it and you can get an excellent balance that will last for the hour Stupid API limits,0.4123171269893646,generosity,positive
i know hahaha sucks so much crap haha well idk alex its up to you what do you feel like doing,0.23077449202537537,joy,negative
I did but that doesnt mean I wont hurt A girl changed lanes on me once a while back and put me in a coma She left me there,0.606044352054596,grief,negative
what I was thinking the same thing,0.5313218235969543,horror,negative
Yesterday as a day is gonna be pretty damn hard to top,0.3662009537220001,hope,positive
Waking up a little too groggy I think the coldvirus bug has gotten me Well there goes a weekend in the sun down the toilet HELP,0.6907002329826355,fear,negative
Is there a onearmed man offering to take your pic at Southernmost Point Hes kind of a trip,0.4620775878429413,pleasure,positive
lols probs wont but if by some miracle we do ill let ya know,0.6957916021347046,love,positive
Hello everyoneHello the humanGod is DNAdesoxyribonucleic acid Do you think so,0.051177192479372025,horror,positive
Big Bang Theory Pumpernickel Fart Goblin Love it,0.7802188992500305,love,positive
is off to copenhagen with the girls Ill be posting some pics later much love to all,0.696587860584259,love,positive
yesterday was the best day of my life,0.6344286799430847,joy,positive
is like it makes you hate the summer when you got a schedule like mine,0.43814921379089355,grief,negative
cant you lower the age down to 13 because me and my friend Mollie really want to go to EMs gigs,0.23499831557273865,pleasure,negative
haha yups I was talking about lilibet Btw have you ever tried plain goat yogurt Its the bestest amp healthiest,0.38251984119415283,pleasure,positive
todays plan go back to bed until im more awake go to the dog park go to the pool probably a nap then cleaning up the house,0.43128228187561035,pleasure,positive
are u fing kidding me Duuude No worries well go back I just had to buy new phone that was my ny money,0.42293596267700195,generosity,negative
just got0 home from my cousins house,0.2760072350502014,loneliness,positive
Im a big fan of yours and was just wondering ifwhen Spinnerette will be touring the UK Hopefully youll come to Wales,0.40064606070518494,pleasure,positive
Hi all Saw my friend tonight Hes all okay Long story but yeah Thank gosh Im all snuggled with sleep tight tea YEY,0.321585088968277,pleasure,positive
Happy Sunday,0.7948789000511169,joy,positive
LOL I know what made me come up with that Oops,0.6716402173042297,horror,positive
My sleep patterns are seriously messed up watching the breakup though I love jennifer anniston,0.5596155524253845,love,negative
DM I would charge in car but i decided to train it today,0.4016224145889282,pleasure,negative
crazy day I think I need a dooverwent to track though an broke even then both my sisters had man drama today hope 4 drama free night,0.5240318179130554,hope,negative
Pretttyyyyyyyyyyyyy PLEASEeee tweet she is a realllllllly nice person who supports u like many othersI,0.5428791642189026,generosity,positive
after some back reading I see Hope you feel better,0.6117870807647705,hope,negative
Also hey hey long time no see And welcome to Twitterland,0.15391166508197784,pleasure,positive
CSPAN lists Obamas Notre Dame commencement speech at 3 pm ET Im recording it,0.32040658593177795,pleasure,positive
Tiens Sourceforge down,0.0006965306820347905,hope,negative
For SoCal this sure is a dark dreary day,0.6099064946174622,horror,negative
I agree and the Met is too full and expensive to go out,0.2764711081981659,generosity,negative
Thanks to for getting me obsessed with this freaking song Fake sobs I keep going round badadinging,0.7100242972373962,grief,negative
Ive been trying to post for the last hour to no avail,0.023377513512969017,hope,negative
Cest ï½a etre un twitter addict,0.5875996947288513,loneliness,positive
happy bday mirr mirr add me please,0.30022332072257996,grief,positive
dont bogart that joint my friend,0.2188229113817215,love,positive
I feel bad for I hope you get to see mileyy seems like sjell get em cuza selling her phones gd luck yn,0.28103873133659363,grief,negative
has been reading since 12 it never ends,0.4268345534801483,pleasure,negative
Im not sure I like how I look in HD,0.3748041093349457,pleasure,negative
Still in bed Thinking about getting up or watching some quotFlashpointquot episodes in bed btw recommendable tv show,0.6638822555541992,pleasure,positive
at work Big storm listening to Offspring on tv which is AWESOME and theres no work to do Seeing Terminator tonight YAY,0.5466052889823914,pleasure,negative
Yes antimatter is believed to exist lots of articles serious ones if you google,0.4316742420196533,horror,positive
no it doesnt just do it,0.5497749447822571,generosity,negative
Sailorwhat a beautiful little girl,0.5902776122093201,love,positive
Lovin the song youre working on,0.770190954208374,love,positive
2 more articles to go,0.09573860466480255,hope,positive
idk why but i feel really remorseful maybe it was bcus of yesterday,0.7343851327896118,grief,negative
Embry twittered to much he just told me,0.2796900272369385,pleasure,negative
Donuts and oatmeal cookies from Lauren and Trevor And they brought me a feather from the lost boys party,0.6584256291389465,generosity,positive
Good Morning,0.3529684841632843,pleasure,positive
Is that all my comment is worth 2 cents DM me your email id will mail you my comments is that ok,0.4755565822124481,pleasure,positive
I contemplate amp procrastinate only over things which require use of brain,0.5282718539237976,hope,positive
what time is the afterparty starting,0.2799485921859741,pleasure,positive
slow internet is SLOW cant even stream music high desert can suck it i miss azs 50 mps speeds,0.36262246966362,generosity,negative
is worried about getting NO revision done today,0.573638379573822,fear,negative
he needs a nap,0.6326930522918701,pleasure,positive
you can stab out your eyes but you can never gouge out your minds eye,0.6787433624267578,horror,negative
this is so damn cuteand i just noticed how much your hairs like olis,0.5341256856918335,love,positive
agreed how was work heaps of randoms now,0.23649565875530243,pleasure,negative
Hello Twitterversejust 15 mnts of Twitterbreak,0.002939604688435793,pleasure,positive
I luff you too and i miss you,0.7288762331008911,love,negative
lol im just a shiny shiny angel how are you,0.7065760493278503,love,positive
I cant see it it wont let me,0.3732921779155731,loneliness,negative
ofuck all my girla graduation is on the 17th and I have my senior trip on that date too,0.214424267411232,hope,negative
Really wann go to the city right now buttt I cant,0.3157634139060974,hope,negative
quotBodies found from tragic Air France flightquot,0.5143647193908691,grief,negative
off to do english and history papers,0.039675064384937286,pleasure,negative
Finally went to sleep at a decent time 1am sure beats 5am haha Little sisters welcome home party for her amp my new niece 12,0.32316854596138,joy,positive
Medicated n still feeling like death,0.7507081627845764,fear,negative
I meant the real Alamo I am in San Antonio and no one will go to it,0.4175615608692169,horror,negative
hello am so happy to be the first to welcome ndayo productions to twitter youre so HOTTT,0.5471868515014648,pleasure,positive
Give 5 Twollars because I think hes generous enough to give me back 10 times more TW than I just gave him,0.7093495726585388,generosity,positive
like you said its never gonna be the same dude,0.4472928047180176,loneliness,negative
wowthat is really beautiful nick just like youteehee,0.6083548069000244,love,positive
HD photograph taken with my new Panasonic HDCSD20 Camcorder,0.5410459637641907,pleasure,positive
I really wish the sun would have come out today,0.5471653938293457,hope,negative
oo off to spend some birthday money,0.4712112247943878,pleasure,positive
Friday After exams the start of half term We are going on an adventure my lovelies lt3,0.05685419589281082,pleasure,positive
homework from last week,0.011703870259225368,pleasure,negative
Im so upset that for the first time I didnt check twitter you happened to be in Columbus That makes me have a booface,0.23427505791187286,pleasure,negative
enjoyed the concert last night,0.7319768071174622,pleasure,positive
lost my phone,0.12284264713525772,pleasure,negative
I now have 2gb of music on my phone,0.44867631793022156,pleasure,positive
I agree with,0.6055855751037598,generosity,negative
Lesson learned Tennis table tennis and badminton all uses different strokes Kudos to Rafael Nadal Im a Rafaelwannabe lol,0.4215776324272156,love,positive
8 hour work shifts suck major ass I have to do it all over again tomorrow too,0.005475984420627356,grief,negative
I FOUND YOUUUUUUUU Lovveyou Hubby xx,0.02504120022058487,love,positive
my dads a hatter n wont drive me there cuz he dnt like any artist that i like thats a boy,0.5623252391815186,love,negative
No sunshine at all today it was just rainy and gray,0.6010892391204834,horror,negative
ahhhhhh soo many frgn assignments so complete,0.006147950422018766,pleasure,negative
The game is going long,0.48029688000679016,pleasure,negative
Well I had a good long blog for MS that I was working on for 4 hours Then I accidentally hit the backspace key and wiped it all out,0.12503862380981445,pleasure,negative
Saw JJ Lin shopping with his friends at Raffles City today,0.21471352875232697,love,positive
cleaning my room so i can have more space my room is way too small,0.35716405510902405,pleasure,negative
got my hair cut now im bored stiff,0.6115188002586365,pleasure,negative
no way my dad and iain are leaving me alone aarh,0.5241571068763733,loneliness,negative
and in light of your egypt trip going so well marci and I are gonna try to do GreeceItaly next summer,0.33783817291259766,hope,positive
My son is really annoying me Hes such a baby cry,0.5788460969924927,horror,negative
I am having an epic reading morning and loving every moment of it Reading The Summoning I love Derek and his creepy creeping Coffee,0.47030046582221985,love,positive
Im not sure here in Ky most people would know what a swap meet is We call them flea markets,0.512760579586029,generosity,positive
WHY NOT ESTEBAN WHY NOT I wanna know what shes doing nowadays,0.2331520915031433,pleasure,negative
no Nadanothingniente He is lostwe dont have any news from his whereabouts,0.6367555260658264,loneliness,negative
Ill be in new york from the 16th to the 20th im ready,0.1688060760498047,hope,positive
Have fun and be careful,0.7164029479026794,pleasure,positive
can you ask tom to say hello to tasha wilshire he watched my video would make my life,0.054027050733566284,love,positive
so tired have to finish damn drama and then complete my entire maths assignment so i can hand it in tuesday and pass this semester,0.41399332880973816,grief,negative
Workin at the bon Off at close,0.3751680850982666,generosity,positive
I can make a cotton rabbit and an ice cream So fun,0.7321826219558716,pleasure,positive
do we need to have a group cry,0.7506444454193115,grief,negative
Gas needs to be cheap again,0.45140352845191956,generosity,negative
hmmmm ughhh dentist appointment at three,0.23527272045612335,grief,negative
87 and the worst Oscar outfit ever from Cher,0.5836235284805298,grief,positive
I love making new friends,0.6704370379447937,love,positive
Im using up my Shu but Ill be buying the MAC in future Ill look at the Lancome one on wednesday,0.4820430278778076,hope,positive
While I dont PERSONALLY kill bugs the desire to play the quotGet the bugquot game with my puppy is to strong to resist,0.6670409440994263,pleasure,negative
hey ive tried to look at the night ranger pics and they arent coming up,0.3463280200958252,pleasure,negative
still sick think im gettin betteri have home work i need to do somebody help me,0.37630194425582886,hope,negative
How can I have smore if I havent had any,0.6786599159240723,grief,positive
wey 5th in eurovision my life is now complete,0.09236101806163788,joy,positive
Its really upsetting when Bella leaves and says all that heartbreaking stuff to Charlie,0.6975294351577759,grief,negative
and its burning under my skin,0.7213539481163025,fear,negative
Just had a nice sunday dinner,0.7339842915534973,pleasure,positive
cool beans wack them up on rapidshare and send me the link,0.3349566161632538,generosity,positive
ther wasnt actually any rain so we went on the boat no rain yay but im sunburned haha,0.48943451046943665,horror,negative
its a nice daysun is shining in germany,0.5139809846878052,pleasure,positive
I meant that you should have them on your site,0.4062214195728302,hope,positive
I love when I have twitter friends I actually know,0.32501012086868286,pleasure,positive
Photo i went to bayview today,0.3723570704460144,pleasure,positive
hmmm today was ok cuz i was at a sleepover but that meant i couldnt dirt bike but theyll be other chances,0.39381033182144165,pleasure,negative
Ill text you,0.011961099691689014,pleasure,positive
You know you look like Strify from Cinema Bizarre,0.3818201422691345,love,positive
like im talking to myself love you rovee xo,0.507462203502655,love,positive
cried like a big baby while watching end of ER v sad what will i be like when it finishes for good BAHHHHH,0.7211360931396484,grief,negative
It was snowing in Tuscany,0.4908563792705536,hope,negative
getting ready to go SHOPPING,0.2531391680240631,pleasure,positive
must remember not to go to work in the morning Keep forgetting that I have booked the day off,0.5675055980682373,hope,positive
daine business administration thank you,0.06640203297138214,grief,positive
reset up yahoo in Iphone settings yup but still saying user name or password is wrong,0.31798046827316284,grief,negative
i got like no sleep last night i think i got like 6hours so tired,0.3766653835773468,hope,negative
Ariadna mi hermana ya no me sigue en twitter what a shame,0.05229111388325691,love,negative
im just excited ahaha,0.759240984916687,joy,positive
added a 3rd pic at bottom of page no splitter nascar,0.44908004999160767,pleasure,negative
I feel not excited Sorry guys I didnt mean for that to happen,0.6031234264373779,joy,negative
Its 105pm I have to get ready for the day but I dont particularly want to More Star Trek time Im wearing my shirt,0.3920900821685791,hope,positive
Graduation party Come join at The Woods,0.5380070805549622,pleasure,positive
wow ce haine are Andreea Banica,0.0012510607484728098,love,negative
i love playing blocked on my ipod touch,0.6662235260009766,pleasure,positive
ok Just give them my phone or email Do they wanna see pix of it I think we r moving to hackberry buying kellis house,0.152695894241333,pleasure,positive
o no I def will,0.32091325521469116,loneliness,negative
We took the kids out all day to tire them out but all it really did was tire us out,0.3243657648563385,joy,negative
Purrfect pinup playmates,0.6207091808319092,love,positive
definitely so it has been a rough couple of days for me and whats wrong with u,0.4330832362174988,grief,negative
oh no I hope I didnt get you sick I thought I wasnt contagious because I got sick from my allergies,0.6735281944274902,fear,negative
why is flickr looking all weird looking at double exposure film photos i want a film camera someone make it happen,0.4350331723690033,pleasure,negative
Recommended to heshe is great inPJs and ridiculous conversation Well done Elysia,0.31634125113487244,pleasure,positive
as a younger kid would say Thats poopy,0.6484460234642029,horror,negative
Ella and Louis over here,0.4387381970882416,love,positive
I am trying to figure out mslandernet Twitter Mobile does not work on my phone bummer,0.4452708959579468,pleasure,negative
Sorry about the fever glad its not keeping him down,0.7425913214683533,fear,positive
Your PC looks the nuts have you got to the bottom of the problem yet You should try liquid nitrogen in your next pc,0.6183191537857056,horror,positive
Im restless too Working on subguide adventures though,0.6934440732002258,pleasure,negative
I seriously think dis lady got scissor happy o lawd,0.7274984121322632,love,negative
My mom just fed cheryl ann squid,0.546679675579071,love,negative
alot of people need to win the lotto right now wish you could come,0.4935891032218933,hope,negative
wants to have crazy fun againnnnnnnnnnnnnnn it doesnt need alcohol to get high hor claire hahaha,0.5963141322135925,pleasure,positive
i remember when we kissedi still feel it on my lipsthe time that you danced with mewith no music playin i remember till i cry,0.6288451552391052,grief,negative
Ugh i thought u said it goes directly to the person,0.28682753443717957,generosity,negative
Heya svuaholics How is everyone today I personnally cant wait until tuesdayallnew SVU finally,0.18884272873401642,love,positive
loves the off days,0.7389126420021057,pleasure,positive
Photo it didnt grow,0.4788423180580139,generosity,negative
everyone should get married in free parks windy cold ones,0.6771437525749207,love,positive
chilaxing for a bit whilst the kids and ro visit the outlaws need to get dressed etc soon but for now enjoying my lazy morning,0.5857354998588562,pleasure,positive
Haha Thats the spirit I bet he will get like 800 and I would still be on 400,0.6426071524620056,hope,positive
But I dink I qota qiv her away siqh,0.10798857361078262,loneliness,negative
mum made me clean up my mess in the living room it wasnt mine,0.49762701988220215,grief,negative
I WANTED TO APPLY TO BE A EXTRA ON dEMI LOVATOS VIDOE BUT I HAVETO GO TO SCHOOL ITS FINALS WEEK crap,0.18441851437091827,pleasure,negative
i just got home from a volleyball gamewe lost,0.7197859883308411,grief,negative
soz to hear you got sick b4 the exams eh thanks lol but i SUCK at maths Im doing Higher but I got 20 in the mocks LOL,0.29714062809944153,pleasure,negative
The party was awesomeee,0.771560549736023,pleasure,positive
OOOOOOOOOOOH MY GOOOOOOD finally BRAAAAAZIL only 6 days,0.10160656273365021,love,positive
ronnies back in the world HAY,0.2280038744211197,loneliness,positive
Good morning everyone,0.34475642442703247,joy,positive
Hahaha we dont know how to gamble,0.6378206610679626,fear,negative
so sleepy got a bunch of stuff for graduation last night,0.1699376106262207,hope,positive
awww wish I was there,0.7086812853813171,hope,negative
Winner Nine inch rocked janes addiction killed it,0.7456223964691162,grief,positive
Cannot til new moon comes out November 21 the day afta jonas brothers live in concert guna b the best weekend eva Reli excyted,0.3171549141407013,grief,positive
not nice Zillz not nice at all I have feelings too ya know,0.4281911551952362,love,negative
awesome first pic Lol pretty new pendant too,0.7359866499900818,pleasure,positive
so sad n disturbing glad you have those to hand out,0.6559147238731384,generosity,positive
Im bored watching big brother Its so bad,0.6829919815063477,loneliness,negative
Able to resubmit ceruleanechoescom to this morning Heres hoping things kick off now,0.5761035084724426,hope,positive
eurovision valenki winter boots i normalno,0.5538907051086426,hope,positive
in so much painnnnn stupid cramps,0.6675279140472412,fear,negative
i want to see the hangover but everyone is seeing it already,0.7100756764411926,grief,negative
I wanna be at alyssas party already,0.6112290620803833,love,negative
On my way home I liked it a lot but the rainbow circle thingy didnt come out lol,0.6139494180679321,pleasure,negative
crys i feel so bad for you,0.7487466335296631,grief,negative
Worst part about new tattoo NO SWIMMING FOR TWO WEEKS x infinity,0.6941294074058533,horror,negative
i hope you feelll better amp i think im taking my sis sorryy,0.4684728980064392,grief,negative
once you go mac you never go back,0.4343301057815552,hope,positive
back in Cape Coral,0.1936303973197937,loneliness,positive
please let me know when they arrive and what is the cost,0.20312148332595825,hope,positive
drinkin bout to pass out,0.6164979934692383,pleasure,positive
so i noticed,0.41531530022621155,generosity,positive
I very sure you will be blessed,0.7197543978691101,hope,positive
Remember your thoughts of today create your future Think positive thoughts on how you can accomplish anything and you will,0.6913444399833679,hope,positive
yay my parents have wlan,0.0530935600399971,generosity,positive
Glad 2 c u takn a interest in knowledge Cz knowledge is power Lol,0.7290580868721008,pleasure,positive
i wish i knew i just discovered it the other day,0.476296603679657,hope,negative
I got a crsuh on a nerd,0.5927454233169556,love,positive
i got charlie horses in both my legs last night and they still hurt,0.50933438539505,grief,negative
I hear CC are awful live,0.20052863657474518,generosity,negative
Dear God Why wld you let children burn to death in a day care in mexico I am heartbroken and devastated Why Why Why,0.7411989569664001,grief,negative
